date,open,close,high,low,volumeP
20171017,387.83984082578587,386.2275390625,390.4902398782278,383.06913432627505,13898844
20171018,387.57478800046744,403.9630126953125,405.46488476630276,386.5146343364713,36671941
20171019,404.5372277273808,401.9310302734375,407.2317983458048,398.8830849459252,8014767
20171023,403.2562652237301,415.1167297363281,417.3033244832035,401.57767617174875,27455320
20171024,418.6284844323052,412.68719482421875,418.6284844323052,410.0147394376654,13857773
20171025,415.271357603654,415.1830139160156,417.83338351959236,410.58899472275726,10011782
20171026,415.22716692371387,418.4959716796875,423.08996117733466,411.2515832114826,16840049
20171027,419.6444831175931,410.74359130859375,422.60408508004355,408.9104008373966,11498547
20171030,412.5768180100447,416.33154296875,417.6788137947921,411.07494571889123,7823263
20171031,417.4137351173189,415.6026306152344,417.7671098544238,411.7816483214438,9504986
20171101,418.6505970383469,420.7709045410156,423.08998534320716,417.7671306643662,17571371
20171102,420.8813515665171,418.1426086425781,422.51576884908997,417.10454077046126,10277678
20171103,422.27274790714154,417.5683288574219,422.27274790714154,415.29342005487695,4798537
20171106,416.33148559755836,411.9141540527344,416.33148559755836,410.3681101274537,9757496
20171107,412.2896358299867,400.5174865722656,413.0184711931569,398.9051849180429,20447574
20171108,398.66229099481717,392.1688232421875,400.2083350873009,390.534435457974,17752793
20171109,395.23883909702386,397.77880859375,401.93107988691895,394.04616981942183,15007224
20171110,397.97754117206864,390.4239501953125,397.97754117206864,388.3699006809376,13923102
20171113,390.9319951349178,386.6251220703125,393.9799410630902,385.85208525463054,9088619
20171114,386.5146389856547,391.6828918457031,395.3492431294856,385.6311726738295,12481463
20171115,390.71107125346384,390.3576965332031,393.40561246987085,387.8177272697005,15272059
20171116,391.1528065457484,399.2585754394531,400.20829952837727,391.1528065457484,15160866
20171117,405.92880964243585,402.8146057128906,408.5570937280715,401.3127038177702,12219276
20171120,400.2966534382785,406.76800537109375,408.31407885291696,399.7665913214557,9231195
20171121,409.3962785586244,411.93621826171875,415.0725072752765,408.8220151675408,13082246
20171122,414.1007468415369,411.14117431640625,414.63083845723384,407.91651175260876,11058315
20171123,411.25163396432686,418.3193359375,419.60034899544877,409.3300996337965,16031638
20171124,419.6444808201569,420.13037109375,423.8409238591258,418.49598341354334,13987125
20171127,418.42970871229033,420.24078369140625,422.9574403908958,416.99406489672486,10237135
20171128,419.57819778447004,416.7069396972656,420.2407753903719,414.38785910218934,10153618
20171129,416.0443425643491,417.8775329589844,419.6444655914432,415.6688819120161,8038351
20171130,415.8676415301619,407.07720947265625,415.8676415301619,406.1716572654643,20637767
20171201,408.3582455026828,402.0194091796875,411.36201925477985,400.95925547231275,11114967
20171204,403.5212446543328,398.2646484375,403.65376016981486,396.3872863270865,10103208
20171205,398.02173370853905,403.609619140625,406.7238224538009,395.548051589629,18306627
20171206,401.975229561822,409.3300476074219,410.94234931494526,401.4451379747825,24078081
20171207,410.8319302245619,411.4945373535156,413.46024333177405,407.71772684673874,12095301
20171208,412.51054867691244,406.83428955078125,413.87990538815984,405.97293855501806,12224184
20171211,407.4747170941535,404.6918029785156,409.0428762386881,403.54330576107935,10792248
20171212,404.60354554997406,404.4489440917969,410.36814827100136,401.09179539545335,15782031
20171213,405.02319284293577,404.029296875,408.5791147133835,402.28445007886097,9147866
20171214,405.9508805871527,407.0552062988281,408.55707865130904,401.42311863078953,10983157
20171215,411.2516150345987,406.2821350097656,412.1129955038648,405.376582695266,24408414
20171218,402.8366490318806,406.83428955078125,411.98045703846,381.05930975366454,18581421
20171219,407.98280618301465,409.0208740234375,409.4846783940207,406.3925607951609,8891691
20171220,408.99875301130504,405.5753173828125,409.66133062672145,405.0673412109932,10443493
20171221,405.7077998277868,403.2782897949219,408.1373393478596,401.9751911036367,9071450
20171222,404.0292740300846,406.5692138671875,407.4526801762004,401.6659920701318,10658428
20171226,408.5349010562319,410.7214660644531,414.7412213683618,405.5752993771338,11596338
20171227,412.13505512018963,408.0490417480469,414.1228175160323,405.95082025895795,9520350
20171228,408.7116681702407,408.24786376953125,412.7535101824251,405.99504056308433,15511891
20171229,409.26383839462045,406.85638427734375,411.82586448880625,405.72997269437417,11089700
20180101,407.5852081610255,401.86480712890625,407.5852081610255,400.8709111867806,9453202
20180102,403.3004544888271,402.4832458496094,406.19379886702285,400.3850241876042,9499419
20180103,408.60119648615387,404.0955505371094,409.04294440475746,403.3225137949618,13507800
20180104,405.5753003845597,406.5250244140625,407.1876314889184,404.49306083752754,9008932
20180105,407.18769426834785,407.82818603515625,409.4405173881011,406.5030011683391,7441284
20180108,409.08710243343984,410.1693420410156,411.2515816485914,407.93860506339274,8827020
20180109,409.99261700940946,415.64678955078125,416.9498883406029,408.15945613038986,14294571
20180110,416.5523147002275,416.26519775390625,418.49593454204944,413.2393383964344,11727682
20180111,416.02229612049877,414.2333068847656,416.3977862956731,413.0185221551711,7849171
20180112,416.55238906773815,419.2027587890625,420.8813479031911,414.45416741868405,15071161
20180115,419.6444720789422,419.26898193359375,423.3991671219498,417.52416468209697,11120925
20180116,418.62847250038965,407.69561767578125,418.62847250038965,406.3925189007881,10825151
20180117,409.04294771583506,408.3803405761719,410.3681325079495,400.65003206654507,13204016
20180118,410.36813974974456,406.2600402832031,410.6331708154021,404.22807647207054,9381821
20180119,407.71768321325516,411.3840637207031,412.753420187635,407.3201366707548,9973533
20180122,418.7610151096373,429.1416931152344,430.3785342098395,415.2271791983068,45700733
20180123,430.6877354766296,434.3320007324219,437.73332086860324,430.6877354766296,22526810
20180124,433.6694316398229,426.8667907714844,433.6694316398229,425.23237357649236,14289485
20180125,427.55140552509636,426.66796875,429.3625098884614,422.3610670353615,13669901
20180129,426.8005113405526,426.049560546875,431.7037037022086,423.752565811496,9897064
20180130,426.623837213525,419.8211669921875,426.623837213525,419.20273170398895,9182956
20180131,419.6445118110791,424.6360778808594,426.0496064501861,415.9118728485194,12551686
20180201,425.4973977596609,416.92779541015625,429.6275532635155,413.72524854680154,16524809
20180202,413.0184523703565,399.4794006347656,416.9719498362159,397.99961456855874,28965593
20180205,394.9075357718175,398.50762939453125,403.0795625259468,389.51842355475804,19191099
20180206,387.39814223714365,394.0682678222656,396.6744951650226,384.74774304894396,24062503
20180207,398.68432087885566,395.0841979980469,399.9432477962636,393.1405780787602,15532284
20180208,396.6303536551397,399.5678405761719,402.26241181590365,394.17872758392383,13825894
20180209,392.69885906222356,396.6081848144531,398.4413456444961,391.37364490021434,11580639
20180212,398.88312679383546,404.4047546386719,405.5974238941796,398.4634647955566,11877059
20180214,407.71770126099653,412.4221496582031,416.33147544800437,406.8342349735693,22247829
20180215,414.18909986996863,413.3056335449219,417.76710752483655,409.9926274541938,13363743
20180216,415.0504503430303,406.966796875,416.37566457278876,405.5532389615524,9628162
20180219,406.8342203734586,409.484619140625,411.693270036326,403.54332994911994,8941900
20180220,410.368111374123,406.87841796875,410.61105650084346,405.862465620646,8458450
20180221,410.8098525795759,410.5227355957031,411.91417815860615,407.3422743896304,11917390
20180222,407.27598865425296,408.3140563964844,411.25157226062186,406.39252235425874,11196908
20180223,408.77786890060446,412.68719482421875,414.3436978557467,407.60728561303847,10610664
20180226,414.7854085885204,414.65289306640625,417.39163565172885,413.7252549243972,8435611
20180227,414.78541671116307,419.8653259277344,422.2064925053509,414.49829974095985,14021366
20180228,417.8554312227402,421.6543273925781,422.7807387941539,416.6406761416063,56650480
20180301,419.53403244723427,418.93768310546875,424.017592265509,417.8554435118435,8956590
20180305,416.5523579250889,408.2036437988281,419.71073312398624,407.0993182496366,12325694
20180306,410.36810239425415,402.3506774902344,413.5485633542669,399.81073770113363,16019726
20180307,401.64395843390224,393.03021240234375,401.64395843390224,392.27926151884566,15853546
20180308,396.5198315639016,402.61572265625,403.96302280572274,394.5983269581754,13283967
20180309,404.1396965875809,403.3445739746094,406.1054024562447,402.4390217608376,10638527
20180312,406.3925346228884,410.9423522949219,412.1792228445798,405.31029500734587,8315150
20180313,411.6491305986856,411.6270446777344,413.46023509110705,406.9888833291356,11148731
20180314,410.27976815072793,410.39019775390625,411.71538247925685,406.0391534398378,14724464
20180315,408.60121571667827,402.7703552246094,410.5669218033103,401.9752620106834,12711836
20180316,401.53348541636956,397.58001708984375,401.84271779804146,391.3957822773599,30814962
20180319,397.9996396217284,395.57012939453125,400.6058372127639,394.0240559865256,12630833
20180320,394.5982888645123,393.0522155761719,399.324793430199,391.8374605565947,15192983
20180321,395.2830158130466,396.1885681152344,398.5959926221546,394.5983522212361,14715126
20180322,395.7909938358825,401.15802001953125,402.8366089726244,395.6805642320225,22129723
20180323,393.4056125892194,394.86334228515625,397.5578835023807,392.74303498852964,23469999
20180326,394.8854783339088,398.0438537597656,399.4573823078872,394.24495708472136,13227705
20180327,400.73837759916535,397.46954345703125,402.30650742234764,396.23270243722345,15179544
20180328,395.7026736160722,389.9159851074219,395.7247595381538,388.72331582780373,19160609
20180402,394.46578098920827,394.4436950683594,397.9775603530314,391.59455230442575,12494499
20180403,393.5823801051813,397.3591613769531,398.30888554741597,391.0424105139204,13922126
20180404,399.6341044632255,395.3051452636719,402.7703942391487,394.0462180657961,14214534
20180405,399.8107581409622,401.18011474609375,401.97523739854904,399.103979173534,8527915
20180406,401.09174647097007,402.41693115234375,405.7299075993826,399.76656178959644,9664888
20180409,403.10165228472334,404.6256103515625,405.95082461261825,403.10165228472334,7813897
20180410,405.68576690463857,405.0894470214844,408.11530674208717,403.8084340815711,8455132
20180411,407.1876635429491,411.1853332519531,412.0245982623731,404.6476941287281,13140816
20180412,410.7436329877279,410.23565673828125,413.74740709827427,408.24786461384303,10822592
20180413,412.00255072573566,414.7192077636719,415.9781348838027,410.2356473677613,12616816
20180416,412.7755139320417,413.92401123046875,415.2271394522302,410.1472305434901,8934275
20180417,415.2271898371154,417.1045227050781,418.407651084965,413.4602570925726,9599816
20180418,417.5462973750717,414.34375,418.8493963511984,413.04062153665893,7360987
20180419,414.8295756841201,416.2431335449219,417.4358027175167,413.01847126152325,9802587
20180420,414.34370566235674,409.8822021484375,416.0443510802386,406.9226297362246,7326696
20180423,410.80980629473834,413.460205078125,417.1486420708678,410.1472287142982,7674482
20180424,413.3719204500571,428.5011901855469,430.996987890017,413.01851620279723,19921115
20180425,430.09142425772006,428.6999816894531,433.6915179925618,425.6299500807275,14079382
20180426,429.8043088875614,430.8423767089844,436.4302624121801,425.05568822053596,34096999
20180427,437.22539081014816,440.0966491699219,446.59008724744325,435.32594251849457,25518647
20180430,433.77983993558706,425.51947021484375,438.46217277878446,424.06174056576634,19406069
20180502,427.1538999351803,429.6717834472656,432.54301221606227,426.2925195096566,13381914
20180503,431.9687713909612,424.7685546875,431.9687713909612,423.7304869065152,8634812
20180504,425.3207259013143,421.38934326171875,426.1379345154058,419.64449642179534,8302649
20180507,423.5538109832315,428.92083740234375,429.91473336789875,422.44948540897167,7683268
