date,open,close,high,low,volumeP
20160428,1007.31466141535,1017.9664916992188,1022.8997681400517,1006.0259884579601,4992744
20160429,1013.6374521106922,1021.0877075195312,1023.7053648253395,1010.818436550591,2372178
20160502,1018.4697854592596,1017.5435180664062,1018.872501863158,1006.7910097462036,1116692
20160503,1016.8588554001074,997.9714965820312,1018.8724372919888,995.5148873461645,2153118
20160504,996.2800977880239,997.9312744140625,1004.3948925260314,989.4742297156383,1364892
20160505,997.931341269213,994.8304443359375,1002.7437830775467,992.1121083579039,1246566
20160506,992.6962609537061,996.0790405273438,1000.4687097601578,979.003898733655,885598
20160509,996.0783865771568,1011.8447875976562,1014.0395716133997,989.2322099618162,1821276
20160510,1012.8314590869688,1016.0128784179688,1020.4629130412578,1005.1798496545026,1158534
20160511,1006.7911577333768,1014.160888671875,1017.1007385163463,1002.7639931024434,1598716
